U(k),U(k-1),U(k-2),U(k-3),Y(k),Y(k-1),Y(k-2),Y(k-3)
0.568106783,-0.143600973,-0.646741586,0.794639357,0.697938501,0.949958172,0.262887866,0.508375095
-0.380839855,0.568106783,-0.143600973,-0.646741586,0.323307483,0.697938501,0.949958172,0.262887866
0.993996117,-0.380839855,0.568106783,-0.143600973,1.118433254,0.323307483,0.697938501,0.949958172
-0.769940248,0.993996117,-0.380839855,0.568106783,-0.018636926,1.118433254,0.323307483,0.697938501
0.108536693,-0.769940248,0.993996117,-0.380839855,1.277107105,-0.018636926,1.118433254,0.323307483
-0.056922656,0.108536693,-0.769940248,0.993996117,0.392362023,1.277107105,-0.018636926,1.118433254
0.624294031,-0.056922656,0.108536693,-0.769940248,0.891354323,0.392362023,1.277107105,-0.018636926
0.219150263,0.624294031,-0.056922656,0.108536693,0.396221018,0.891354323,0.392362023,1.277107105
-0.380692775,0.219150263,0.624294031,-0.056922656,0.555300712,0.396221018,0.891354323,0.392362023
-0.013518933,-0.380692775,0.219150263,0.624294031,0.753790577,0.555300712,0.396221018,0.891354323
-0.216417888,-0.013518933,-0.380692775,0.219150263,0.520144715,0.753790577,0.555300712,0.396221018
-0.670605843,-0.216417888,-0.013518933,-0.380692775,0.555106012,0.520144715,0.753790577,0.555300712
0.362131598,-0.670605843,-0.216417888,-0.013518933,0.93475763,0.555106012,0.520144715,0.753790577
0.74771417,0.362131598,-0.670605843,-0.216417888,0.595149669,0.93475763,0.555106012,0.520144715
0.991436613,0.74771417,0.362131598,-0.670605843,0.650445324,0.595149669,0.93475763,0.555106012
-0.295981335,0.991436613,0.74771417,0.362131598,0.234470761,0.650445324,0.595149669,0.93475763
0.121322275,-0.295981335,0.991436613,0.74771417,0.929188708,0.234470761,0.650445324,0.595149669
-0.899114224,0.121322275,-0.295981335,0.991436613,0.257177371,0.929188708,0.234470761,0.650445324
-0.107780763,-0.899114224,0.121322275,-0.295981335,1.038221784,0.257177371,0.929188708,0.234470761
0.964770495,-0.107780763,-0.899114224,0.121322275,0.764150595,1.038221784,0.257177371,0.929188708
-0.571631416,0.964770495,-0.107780763,-0.899114224,0.134506029,0.764150595,1.038221784,0.257177371
-0.127041809,-0.571631416,0.964770495,-0.107780763,1.021169859,0.134506029,0.764150595,1.038221784
0.105186148,-0.127041809,-0.571631416,0.964770495,0.559172048,1.021169859,0.134506029,0.764150595
-0.55169679,0.105186148,-0.127041809,-0.571631416,0.471885997,0.559172048,1.021169859,0.134506029
-0.778591546,-0.55169679,0.105186148,-0.127041809,0.650261595,0.471885997,0.559172048,1.021169859
0.337705297,-0.778591546,-0.55169679,0.105186148,0.923968323,0.650261595,0.471885997,0.559172048
0.394960694,0.337705297,-0.778591546,-0.55169679,0.517187661,0.923968323,0.650261595,0.471885997
-0.029999174,0.394960694,0.337705297,-0.778591546,0.533126243,0.517187661,0.923968323,0.650261595
-0.312709405,-0.029999174,0.394960694,0.337705297,0.583084408,0.533126243,0.517187661,0.923968323
0.915381203,-0.312709405,-0.029999174,0.394960694,0.95433638,0.583084408,0.533126243,0.517187661
0.521584248,0.915381203,-0.312709405,-0.029999174,0.367464342,0.95433638,0.583084408,0.533126243
0.460025001,0.521584248,0.915381203,-0.312709405,0.68981147,0.367464342,0.95433638,0.583084408
0.266674231,0.460025001,0.521584248,0.915381203,0.52044305,0.68981147,0.367464342,0.95433638
-0.104079155,0.266674231,0.460025001,0.521584248,0.551680971,0.52044305,0.68981147,0.367464342
-0.037387536,-0.104079155,0.266674231,0.460025001,0.666339235,0.551680971,0.52044305,0.68981147
-0.833932072,-0.037387536,-0.104079155,0.266674231,0.402851142,0.666339235,0.551680971,0.52044305
-0.005443566,-0.833932072,-0.037387536,-0.104079155,0.961652737,0.402851142,0.666339235,0.551680971
-0.570014223,-0.005443566,-0.833932072,-0.037387536,0.368903737,0.961652737,0.402851142,0.666339235
0.123240124,-0.570014223,-0.005443566,-0.833932072,0.932325855,0.368903737,0.961652737,0.402851142
-0.523620978,0.123240124,-0.570014223,-0.005443566,0.349633778,0.932325855,0.368903737,0.961652737
-0.225359943,-0.523620978,0.123240124,-0.570014223,0.841688048,0.349633778,0.932325855,0.368903737
0.594818661,-0.225359943,-0.523620978,0.123240124,0.75929277,0.841688048,0.349633778,0.932325855
-0.994818027,0.594818661,-0.225359943,-0.523620978,0.14126012,0.75929277,0.841688048,0.349633778
-0.243137135,-0.994818027,0.594818661,-0.225359943,1.113885556,0.14126012,0.75929277,0.841688048
-0.750869149,-0.243137135,-0.994818027,0.594818661,0.35828636,1.113885556,0.14126012,0.75929277
0.890009723,-0.750869149,-0.243137135,-0.994818027,1.183984954,0.35828636,1.113885556,0.14126012
0.479624878,0.890009723,-0.750869149,-0.243137135,0.310781915,1.183984954,0.35828636,1.113885556
-0.89278957,0.479624878,0.890009723,-0.750869149,0.39581856,0.310781915,1.183984954,0.35828636
0.181620495,-0.89278957,0.479624878,0.890009723,1.029667488,0.39581856,0.310781915,1.183984954
0.599613741,0.181620495,-0.89278957,0.479624878,0.588108827,1.029667488,0.39581856,0.310781915
-0.761484521,0.599613741,0.181620495,-0.89278957,0.259424517,0.588108827,1.029667488,0.39581856
-0.704529635,-0.761484521,0.599613741,0.181620495,0.846326393,0.259424517,0.588108827,1.029667488
-0.46422554,-0.704529635,-0.761484521,0.599613741,0.636918551,0.846326393,0.259424517,0.588108827
0.519666912,-0.46422554,-0.704529635,-0.761484521,0.880088335,0.636918551,0.846326393,0.259424517
0.500702091,0.519666912,-0.46422554,-0.704529635,0.501165351,0.880088335,0.636918551,0.846326393
0.385669085,0.500702091,0.519666912,-0.46422554,0.612355779,0.501165351,0.880088335,0.636918551
0.0990239,0.385669085,0.500702091,0.519666912,0.529265759,0.612355779,0.501165351,0.880088335
0.100617878,0.0990239,0.385669085,0.500702091,0.649355879,0.529265759,0.612355779,0.501165351
-0.537557983,0.100617878,0.0990239,0.385669085,0.441722431,0.649355879,0.529265759,0.612355779
0.117945366,-0.537557983,0.100617878,0.0990239,0.884368526,0.441722431,0.649355879,0.529265759
-0.919881698,0.117945366,-0.537557983,0.100617878,0.265327723,0.884368526,0.441722431,0.649355879
0.069369185,-0.919881698,0.117945366,-0.537557983,1.083615895,0.265327723,0.884368526,0.441722431
-0.538630001,0.069369185,-0.919881698,0.117945366,0.324466651,1.083615895,0.265327723,0.884368526
-0.573926212,-0.538630001,0.069369185,-0.919881698,0.773128345,0.324466651,1.083615895,0.265327723
0.768213699,-0.573926212,-0.538630001,0.069369185,0.928206255,0.773128345,0.324466651,1.083615895
0.910282584,0.768213699,-0.573926212,-0.538630001,0.515723255,0.928206255,0.773128345,0.324466651
-0.286773128,0.910282584,0.768213699,-0.573926212,0.314972987,0.515723255,0.928206255,0.773128345
-0.81398216,-0.286773128,0.910282584,0.768213699,0.643008294,0.314972987,0.515723255,0.928206255
0.487842002,-0.81398216,-0.286773128,0.910282584,0.974794803,0.643008294,0.314972987,0.515723255
-0.921751474,0.487842002,-0.81398216,-0.286773128,0.129591257,0.974794803,0.643008294,0.314972987
-0.27422732,-0.921751474,0.487842002,-0.81398216,1.093244587,0.129591257,0.974794803,0.643008294
-0.6046071,-0.27422732,-0.921751474,0.487842002,0.408843681,1.093244587,0.129591257,0.974794803
-0.992308506,-0.6046071,-0.27422732,-0.921751474,0.643106959,0.408843681,1.093244587,0.129591257
0.358170543,-0.992308506,-0.6046071,-0.27422732,0.995838294,0.643106959,0.408843681,1.093244587
-0.841959318,0.358170543,-0.992308506,-0.6046071,0.183101603,0.995838294,0.643106959,0.408843681
-0.324192617,-0.841959318,0.358170543,-0.992308506,1.016775585,0.183101603,0.995838294,0.643106959
-0.467927549,-0.324192617,-0.841959318,0.358170543,0.476116887,1.016775585,0.183101603,0.995838294
0.585672201,-0.467927549,-0.324192617,-0.841959318,0.964249441,0.476116887,1.016775585,0.183101603
-0.551861518,0.585672201,-0.467927549,-0.324192617,0.19543327,0.964249441,0.476116887,1.016775585
0.461026085,-0.551861518,0.585672201,-0.467927549,1.117331765,0.19543327,0.964249441,0.476116887
0.175104223,0.461026085,-0.551861518,0.585672201,0.377760771,1.117331765,0.19543327,0.964249441
0.62003274,0.175104223,0.461026085,-0.551861518,0.828292328,0.377760771,1.117331765,0.19543327
-0.278197166,0.62003274,0.175104223,0.461026085,0.29139937,0.828292328,0.377760771,1.117331765
-0.719938792,-0.278197166,0.62003274,0.175104223,0.677828244,0.29139937,0.828292328,0.377760771
0.374519559,-0.719938792,-0.278197166,0.62003274,0.90562009,0.677828244,0.29139937,0.828292328
-0.068548695,0.374519559,-0.719938792,-0.278197166,0.395270528,0.90562009,0.677828244,0.29139937
0.062135622,-0.068548695,0.374519559,-0.719938792,0.752805404,0.395270528,0.90562009,0.677828244
0.116211015,0.062135622,-0.068548695,0.374519559,0.580926055,0.752805404,0.395270528,0.90562009
0.250923175,0.116211015,0.062135622,-0.068548695,0.660408143,0.580926055,0.752805404,0.395270528
0.790828046,0.250923175,0.116211015,0.062135622,0.72469162,0.660408143,0.580926055,0.752805404
-0.814904154,0.790828046,0.250923175,0.116211015,0.138839346,0.72469162,0.660408143,0.580926055
0.478558249,-0.814904154,0.790828046,0.250923175,1.242197786,0.138839346,0.72469162,0.660408143
0.775643623,0.478558249,-0.814904154,0.790828046,0.496334416,1.242197786,0.138839346,0.72469162
-0.977427775,0.775643623,0.478558249,-0.814904154,0.191249775,0.496334416,1.242197786,0.138839346
0.573332358,-0.977427775,0.775643623,0.478558249,1.276015935,0.191249775,0.496334416,1.242197786
-0.462195729,0.573332358,-0.977427775,0.775643623,0.151815595,1.276015935,0.191249775,0.496334416
0.966038002,-0.462195729,0.573332358,-0.977427775,1.24836275,0.151815595,1.276015935,0.191249775
0.570721397,0.966038002,-0.462195729,0.573332358,0.297637036,1.24836275,0.151815595,1.276015935
0.355613725,0.570721397,0.966038002,-0.462195729,0.688318531,0.297637036,1.24836275,0.151815595
0.819124711,0.355613725,0.570721397,0.966038002,0.690402352,0.688318531,0.297637036,1.24836275
-0.441281565,0.819124711,0.355613725,0.570721397,0.235517331,0.690402352,0.688318531,0.297637036
0.53388841,-0.441281565,0.819124711,0.355613725,1.07523413,0.235517331,0.690402352,0.688318531
-0.839763543,0.53388841,-0.441281565,0.819124711,0.111765931,1.07523413,0.235517331,0.690402352
-0.356390342,-0.839763543,0.53388841,-0.441281565,1.062301386,0.111765931,1.07523413,0.235517331
0.072030059,-0.356390342,-0.839763543,0.53388841,0.609819796,1.062301386,0.111765931,1.07523413
0.870926341,0.072030059,-0.356390342,-0.839763543,0.817310108,0.609819796,1.062301386,0.111765931
-0.034584353,0.870926341,0.072030059,-0.356390342,0.280339828,0.817310108,0.609819796,1.062301386
-0.61793339,-0.034584353,0.870926341,0.072030059,0.636934599,0.280339828,0.817310108,0.609819796
0.279900738,-0.61793339,-0.034584353,0.870926341,0.866253157,0.636934599,0.280339828,0.817310108
0.051945651,0.279900738,-0.61793339,-0.034584353,0.464849177,0.866253157,0.636934599,0.280339828
-0.022706347,0.051945651,0.279900738,-0.61793339,0.661403855,0.464849177,0.866253157,0.636934599
-0.346836875,-0.022706347,0.051945651,0.279900738,0.522003299,0.661403855,0.464849177,0.866253157
-0.655727062,-0.346836875,-0.022706347,0.051945651,0.597148096,0.522003299,0.661403855,0.464849177
-0.988641548,-0.655727062,-0.346836875,-0.022706347,0.575673746,0.597148096,0.522003299,0.661403855
0.385377137,-0.988641548,-0.655727062,-0.346836875,1.027585897,0.575673746,0.597148096,0.522003299
-0.144803805,0.385377137,-0.988641548,-0.655727062,0.341383262,1.027585897,0.575673746,0.597148096
0.900347861,-0.144803805,0.385377137,-0.988641548,1.014027196,0.341383262,1.027585897,0.575673746
0.699745105,0.900347861,-0.144803805,0.385377137,0.401349543,1.014027196,0.341383262,1.027585897
-0.795143324,0.699745105,0.900347861,-0.144803805,0.304888473,0.401349543,1.014027196,0.341383262
0.171429356,-0.795143324,0.699745105,0.900347861,1.047749354,0.304888473,0.401349543,1.014027196
0.669501835,0.171429356,-0.795143324,0.699745105,0.604287668,1.047749354,0.304888473,0.401349543
-0.085837772,0.669501835,0.171429356,-0.795143324,0.401019612,0.604287668,1.047749354,0.304888473
0.940795926,-0.085837772,0.669501835,0.171429356,0.974716196,0.401019612,0.604287668,1.047749354
0.726110768,0.940795926,-0.085837772,0.669501835,0.405690797,0.974716196,0.401019612,0.604287668
0.861688713,0.726110768,0.940795926,-0.085837772,0.708982949,0.405690797,0.974716196,0.401019612
-0.444505021,0.861688713,0.726110768,0.940795926,0.215510477,0.708982949,0.405690797,0.974716196
0.878270717,-0.444505021,0.861688713,0.726110768,1.1756188,0.215510477,0.708982949,0.405690797
-0.115985521,0.878270717,-0.444505021,0.861688713,0.167161749,1.1756188,0.215510477,0.708982949
-0.700096367,-0.115985521,0.878270717,-0.444505021,0.716550842,0.167161749,1.1756188,0.215510477
-0.162014548,-0.700096367,-0.115985521,0.878270717,0.752088851,0.716550842,0.167161749,1.1756188
0.841598785,-0.162014548,-0.700096367,-0.115985521,0.829751371,0.752088851,0.716550842,0.167161749
-0.167781221,0.841598785,-0.162014548,-0.700096367,0.252097399,0.829751371,0.752088851,0.716550842
0.115490221,-0.167781221,0.841598785,-0.162014548,0.877866835,0.252097399,0.829751371,0.752088851
-0.71684714,0.115490221,-0.167781221,0.841598785,0.318660272,0.877866835,0.252097399,0.829751371
0.550825234,-0.71684714,0.115490221,-0.167781221,1.111105888,0.318660272,0.877866835,0.252097399
0.889020771,0.550825234,-0.71684714,0.115490221,0.530693005,1.111105888,0.318660272,0.877866835
0.585505998,0.889020771,0.550825234,-0.71684714,0.532969131,0.530693005,1.111105888,0.318660272
-0.046087777,0.585505998,0.889020771,0.550825234,0.465155113,0.532969131,0.530693005,1.111105888
0.136301717,-0.046087777,0.585505998,0.889020771,0.730423354,0.465155113,0.532969131,0.530693005
0.768210774,0.136301717,-0.046087777,0.585505998,0.729055442,0.730423354,0.465155113,0.532969131
0.237900438,0.768210774,0.136301717,-0.046087777,0.407362331,0.729055442,0.730423354,0.465155113
0.539462789,0.237900438,0.768210774,0.136301717,0.774044639,0.407362331,0.729055442,0.730423354
-0.76905442,0.539462789,0.237900438,0.768210774,0.209581233,0.774044639,0.407362331,0.729055442
-0.625960313,-0.76905442,0.539462789,0.237900438,0.900958652,0.209581233,0.774044639,0.407362331
-0.404954471,-0.625960313,-0.76905442,0.539462789,0.612599845,0.900958652,0.209581233,0.774044639
0.625671558,-0.404954471,-0.625960313,-0.76905442,0.898020872,0.612599845,0.900958652,0.209581233
-0.194372,0.625671558,-0.404954471,-0.625960313,0.290570129,0.898020872,0.612599845,0.900958652
0.025902929,-0.194372,0.625671558,-0.404954471,0.839638677,0.290570129,0.898020872,0.612599845
0.909379482,0.025902929,-0.194372,0.625671558,0.763158997,0.839638677,0.290570129,0.898020872
-0.998830448,0.909379482,0.025902929,-0.194372,0.044642368,0.763158997,0.839638677,0.290570129
-0.978273296,-0.998830448,0.909379482,0.025902929,1.012346216,0.044642368,0.763158997,0.839638677
-0.61181698,-0.978273296,-0.998830448,0.909379482,0.637460126,1.012346216,0.044642368,0.763158997
0.072854158,-0.61181698,-0.978273296,-0.998830448,0.812460527,0.637460126,1.012346216,0.044642368
0.695715626,0.072854158,-0.61181698,-0.978273296,0.703808813,0.812460527,0.637460126,1.012346216
-0.994939501,0.695715626,0.072854158,-0.61181698,0.129470749,0.703808813,0.812460527,0.637460126
0.727939063,-0.994939501,0.695715626,0.072854158,1.365837044,0.129470749,0.703808813,0.812460527
-0.659428869,0.727939063,-0.994939501,0.695715626,0.039444444,1.365837044,0.129470749,0.703808813
-0.862444486,-0.659428869,0.727939063,-0.994939501,0.944269918,0.039444444,1.365837044,0.129470749
0.663072138,-0.862444486,-0.659428869,0.727939063,0.938833259,0.944269918,0.039444444,1.365837044
-0.402897504,0.663072138,-0.862444486,-0.659428869,0.216128093,0.938833259,0.944269918,0.039444444
-0.511222029,-0.402897504,0.663072138,-0.862444486,0.815345546,0.216128093,0.938833259,0.944269918
-0.175504407,-0.511222029,-0.402897504,0.663072138,0.66034982,0.815345546,0.216128093,0.938833259
0.163004767,-0.175504407,-0.511222029,-0.402897504,0.69568523,0.66034982,0.815345546,0.216128093
0.833361716,0.163004767,-0.175504407,-0.511222029,0.749171092,0.69568523,0.66034982,0.815345546
0.625842493,0.833361716,0.163004767,-0.175504407,0.478151472,0.749171092,0.69568523,0.66034982
0.078770315,0.625842493,0.833361716,0.163004767,0.508460485,0.478151472,0.749171092,0.69568523
-0.82568894,0.078770315,0.625842493,0.833361716,0.432874211,0.508460485,0.478151472,0.749171092
0.626074129,-0.82568894,0.078770315,0.625842493,1.102123182,0.432874211,0.508460485,0.478151472
0.636436625,0.626074129,-0.82568894,0.078770315,0.446996433,1.102123182,0.432874211,0.508460485
0.033949897,0.636436625,0.626074129,-0.82568894,0.508643194,0.446996433,1.102123182,0.432874211
-0.520750963,0.033949897,0.636436625,0.626074129,0.522474546,0.508643194,0.446996433,1.102123182
0.220524887,-0.520750963,0.033949897,0.636436625,0.868181942,0.522474546,0.508643194,0.446996433
-0.463898037,0.220524887,-0.520750963,0.033949897,0.353147795,0.868181942,0.522474546,0.508643194
-0.540487871,-0.463898037,0.220524887,-0.520750963,0.743065017,0.353147795,0.868181942,0.522474546
-0.455019269,-0.540487871,-0.463898037,0.220524887,0.622093609,0.743065017,0.353147795,0.868181942
0.446861354,-0.455019269,-0.540487871,-0.463898037,0.864708352,0.622093609,0.743065017,0.353147795
-0.553777797,0.446861354,-0.455019269,-0.540487871,0.263774037,0.864708352,0.622093609,0.743065017
-0.221627749,-0.553777797,0.446861354,-0.455019269,0.902007098,0.263774037,0.864708352,0.622093609
-0.038046258,-0.221627749,-0.553777797,0.446861354,0.582737153,0.902007098,0.263774037,0.864708352
-0.127704489,-0.038046258,-0.221627749,-0.553777797,0.611304604,0.582737153,0.902007098,0.263774037
-0.941141464,-0.127704489,-0.038046258,-0.221627749,0.4236411,0.611304604,0.582737153,0.902007098
0.907052693,-0.941141464,-0.127704489,-0.038046258,1.21152984,0.4236411,0.611304604,0.582737153
0.832705417,0.907052693,-0.941141464,-0.127704489,0.388236222,1.21152984,0.4236411,0.611304604
-0.271133542,0.832705417,0.907052693,-0.941141464,0.402743491,0.388236222,1.21152984,0.4236411
-0.170700862,-0.271133542,0.832705417,0.907052693,0.751553558,0.402743491,0.388236222,1.21152984
0.02906718,-0.170700862,-0.271133542,0.832705417,0.62939879,0.751553558,0.402743491,0.388236222
0.007039001,0.02906718,-0.170700862,-0.271133542,0.606762895,0.62939879,0.751553558,0.402743491
0.327320808,0.007039001,0.02906718,-0.170700862,0.702087865,0.606762895,0.62939879,0.751553558
-0.490303024,0.327320808,0.007039001,0.02906718,0.366741737,0.702087865,0.606762895,0.62939879
-0.039752807,-0.490303024,0.327320808,0.007039001,0.868819832,0.366741737,0.702087865,0.606762895
0.046271309,-0.039752807,-0.490303024,0.327320808,0.55859073,0.868819832,0.366741737,0.702087865
0.288655482,0.046271309,-0.039752807,-0.490303024,0.699887731,0.55859073,0.868819832,0.366741737
0.134298174,0.288655482,0.046271309,-0.039752807,0.535252043,0.699887731,0.55859073,0.868819832
0.033920284,0.134298174,0.288655482,0.046271309,0.619549466,0.535252043,0.699887731,0.55859073
0.052875146,0.033920284,0.134298174,0.288655482,0.620498371,0.619549466,0.535252043,0.699887731
-0.302601429,0.052875146,0.033920284,0.134298174,0.525581209,0.620498371,0.619549466,0.535252043
0.773781588,-0.302601429,0.052875146,0.033920284,0.939713711,0.525581209,0.620498371,0.619549466
0.501898982,0.773781588,-0.302601429,0.052875146,0.408880266,0.939713711,0.525581209,0.620498371
0.474682952,0.501898982,0.773781588,-0.302601429,0.677884567,0.408880266,0.939713711,0.525581209
-0.137348802,0.474682952,0.501898982,0.773781588,0.41924647,0.677884567,0.408880266,0.939713711
0.716322712,-0.137348802,0.474682952,0.501898982,0.92488457,0.41924647,0.677884567,0.408880266
-0.914411788,0.716322712,-0.137348802,0.474682952,0.076011911,0.92488457,0.41924647,0.677884567
0.050038057,-0.914411788,0.716322712,-0.137348802,1.216190793,0.076011911,0.92488457,0.41924647
-0.08834688,0.050038057,-0.914411788,0.716322712,0.414126552,1.216190793,0.076011911,0.92488457
0.688286055,-0.08834688,0.050038057,-0.914411788,0.905725867,0.414126552,1.216190793,0.076011911
0.772966844,0.688286055,-0.08834688,0.050038057,0.511490337,0.905725867,0.414126552,1.216190793
0.809776436,0.772966844,0.688286055,-0.08834688,0.632152728,0.511490337,0.905725867,0.414126552
-0.06686677,0.809776436,0.772966844,0.688286055,0.353038137,0.632152728,0.511490337,0.905725867
0.486865114,-0.06686677,0.809776436,0.772966844,0.880853777,0.353038137,0.632152728,0.511490337
-0.622066237,0.486865114,-0.06686677,0.809776436,0.230097348,0.880853777,0.353038137,0.632152728
-0.701940399,-0.622066237,0.486865114,-0.06686677,0.824078561,0.230097348,0.880853777,0.353038137
0.459609304,-0.701940399,-0.622066237,0.486865114,0.873706447,0.824078561,0.230097348,0.880853777
0.658498139,0.459609304,-0.701940399,-0.622066237,0.560443275,0.873706447,0.824078561,0.230097348
0.957245227,0.658498139,0.459609304,-0.701940399,0.68260541,0.560443275,0.873706447,0.824078561
-0.467081315,0.957245227,0.658498139,0.459609304,0.190372509,0.68260541,0.560443275,0.873706447
-0.175107264,-0.467081315,0.957245227,0.658498139,0.936420742,0.190372509,0.68260541,0.560443275
0.978807287,-0.175107264,-0.467081315,0.957245227,0.813650696,0.936420742,0.190372509,0.68260541
-0.697366746,0.978807287,-0.175107264,-0.467081315,0.083390216,0.813650696,0.936420742,0.190372509
0.614479717,-0.697366746,0.978807287,-0.175107264,1.28585841,0.083390216,0.813650696,0.936420742
0.319552897,0.614479717,-0.697366746,0.978807287,0.333016725,1.28585841,0.083390216,0.813650696
-0.601093499,0.319552897,0.614479717,-0.697366746,0.504038891,0.333016725,1.28585841,0.083390216
0.330417713,-0.601093499,0.319552897,0.614479717,0.927808902,0.504038891,0.333016725,1.28585841
0.576387057,0.330417713,-0.601093499,0.319552897,0.563695064,0.927808902,0.504038891,0.333016725
0.18712589,0.576387057,0.330417713,-0.601093499,0.513376231,0.563695064,0.927808902,0.504038891
0.423926668,0.18712589,0.576387057,0.330417713,0.710618121,0.513376231,0.563695064,0.927808902
0.701584716,0.423926668,0.18712589,0.576387057,0.632802188,0.710618121,0.513376231,0.563695064
-0.447064485,0.701584716,0.423926668,0.18712589,0.290202523,0.632802188,0.710618121,0.513376231
0.257718151,-0.447064485,0.701584716,0.423926668,0.973621,0.290202523,0.632802188,0.710618121
0.038220947,0.257718151,-0.447064485,0.701584716,0.438922685,0.973621,0.290202523,0.632802188
0.813449589,0.038220947,0.257718151,-0.447064485,0.886860485,0.438922685,0.973621,0.290202523
-0.911643918,0.813449589,0.038220947,0.257718151,0.058035034,0.886860485,0.438922685,0.973621
0.871576228,-0.911643918,0.813449589,0.038220947,1.436535519,0.058035034,0.886860485,0.438922685
-0.397685697,0.871576228,-0.911643918,0.813449589,0.049524514,1.436535519,0.058035034,0.886860485
-0.063312324,-0.397685697,0.871576228,-0.911643918,1.056290056,0.049524514,1.436535519,0.058035034
-0.773393201,-0.063312324,-0.397685697,0.871576228,0.311958112,1.056290056,0.049524514,1.436535519
0.028918657,-0.773393201,-0.063312324,-0.397685697,1.001467082,0.311958112,1.056290056,0.049524514
0.96068838,0.028918657,-0.773393201,-0.063312324,0.731129996,1.001467082,0.311958112,1.056290056
0.444764644,0.96068838,0.028918657,-0.773393201,0.400642017,0.731129996,1.001467082,0.311958112
-0.893062862,0.444764644,0.96068838,0.028918657,0.357263196,0.400642017,0.731129996,1.001467082
0.510755755,-0.893062862,0.444764644,0.96068838,1.132384572,0.357263196,0.400642017,0.731129996
0.195371769,0.510755755,-0.893062862,0.444764644,0.364574777,1.132384572,0.357263196,0.400642017
0.484893586,0.195371769,0.510755755,-0.893062862,0.795440888,0.364574777,1.132384572,0.357263196
-0.650517148,0.484893586,0.195371769,0.510755755,0.248868899,0.795440888,0.364574777,1.132384572
0.907943035,-0.650517148,0.484893586,0.195371769,1.222865463,0.248868899,0.795440888,0.364574777
-0.782904876,0.907943035,-0.650517148,0.484893586,-0.018239348,1.222865463,0.248868899,0.795440888
-0.628634621,-0.782904876,0.907943035,-0.650517148,1.09629101,-0.018239348,1.222865463,0.248868899
0.718380195,-0.628634621,-0.782904876,0.907943035,0.84521844,1.09629101,-0.018239348,1.222865463
-0.33924854,0.718380195,-0.628634621,-0.782904876,0.241615063,0.84521844,1.09629101,-0.018239348
-0.551352285,-0.33924854,0.718380195,-0.628634621,0.769339091,0.241615063,0.84521844,1.09629101
-0.165220199,-0.551352285,-0.33924854,0.718380195,0.689283424,0.769339091,0.241615063,0.84521844
0.902346437,-0.165220199,-0.551352285,-0.33924854,0.867119645,0.689283424,0.769339091,0.241615063
-0.572724941,0.902346437,-0.165220199,-0.551352285,0.121699151,0.867119645,0.689283424,0.769339091
-0.136115026,-0.572724941,0.902346437,-0.165220199,1.029293368,0.121699151,0.867119645,0.689283424
-0.935785681,-0.136115026,-0.572724941,0.902346437,0.29967046,1.029293368,0.121699151,0.867119645
0.974262381,-0.935785681,-0.136115026,-0.572724941,1.293727112,0.29967046,1.029293368,0.121699151
0.00012882,0.974262381,-0.935785681,-0.136115026,0.143725143,1.293727112,0.29967046,1.029293368
-0.154027602,0.00012882,0.974262381,-0.935785681,0.835790395,0.143725143,1.293727112,0.29967046
-0.533709536,-0.154027602,0.00012882,0.974262381,0.457505394,0.835790395,0.143725143,1.293727112
-0.87152943,-0.533709536,-0.154027602,0.00012882,0.628334311,0.457505394,0.835790395,0.143725143
0.866714054,-0.87152943,-0.533709536,-0.154027602,1.092261846,0.628334311,0.457505394,0.835790395
0.520520563,0.866714054,-0.87152943,-0.533709536,0.348067574,1.092261846,0.628334311,0.457505394
0.353904548,0.520520563,0.866714054,-0.87152943,0.674122545,0.348067574,1.092261846,0.628334311
0.609233607,0.353904548,0.520520563,0.866714054,0.643464875,0.674122545,0.348067574,1.092261846
-0.616963178,0.609233607,0.353904548,0.520520563,0.271459688,0.643464875,0.674122545,0.348067574
0.370777983,-0.616963178,0.609233607,0.353904548,1.064281055,0.271459688,0.643464875,0.674122545
-0.512258956,0.370777983,-0.616963178,0.609233607,0.245132025,1.064281055,0.271459688,0.643464875
-0.19507909,-0.512258956,0.370777983,-0.616963178,0.908035599,0.245132025,1.064281055,0.271459688
-0.753732053,-0.19507909,-0.512258956,0.370777983,0.39418995,0.908035599,0.245132025,1.064281055
0.165743074,-0.753732053,-0.19507909,-0.512258956,0.984817763,0.39418995,0.908035599,0.245132025
-0.648316554,0.165743074,-0.753732053,-0.19507909,0.292022532,0.984817763,0.39418995,0.908035599
-0.247354893,-0.648316554,0.165743074,-0.753732053,0.906636553,0.292022532,0.984817763,0.39418995
0.069715213,-0.247354893,-0.648316554,0.165743074,0.616119079,0.906636553,0.292022532,0.984817763
-0.01656708,0.069715213,-0.247354893,-0.648316554,0.593709952,0.616119079,0.906636553,0.292022532
0.883052094,-0.01656708,0.069715213,-0.247354893,0.853199895,0.593709952,0.616119079,0.906636553
-0.363525488,0.883052094,-0.01656708,0.069715213,0.183810196,0.853199895,0.593709952,0.616119079
-0.856867365,-0.363525488,0.883052094,-0.01656708,0.739570816,0.183810196,0.853199895,0.593709952
0.792780473,-0.856867365,-0.363525488,0.883052094,1.030109763,0.739570816,0.183810196,0.853199895
0.258522589,0.792780473,-0.856867365,-0.363525488,0.319380709,1.030109763,0.739570816,0.183810196
0.969691347,0.258522589,0.792780473,-0.856867365,0.922797409,0.319380709,1.030109763,0.739570816
